Source,Destination,Distance (km)
CDG,TFS,2846.5343955374556
CDG,TLS,605.5086585177064
CDG,VCE,835.342209421177
CFU,BRS,2182.2172757497633
CFU,LGW,2016.6406196758874
CFU,LTN,2070.4192491275753
CFU,MAN,2268.340193759084
CGN,LGW,513.8114562710917
CHQ,LGW,2602.674582045627
CMN,CDG,1931.5200365397375
CMN,LYS,1747.2148427683976
CMN,MXP,1947.1889362650993
CPH,BRS,1117.5176866736158
CPH,BSL,959.6740828864142
CPH,CDG,1003.7004841333942
CPH,EDI,1000.6396784018775
CPH,FCO,1536.7471291247518
CPH,GVA,1138.2512493282225
CPH,HAM,279.84029970251675
CPH,LGW,984.188107867837
CPH,MAN,994.5942973738074
CPH,MXP,1144.1098720098912
CPH,STN,914.316611784537
CPH,SXF,364.45731998171743
CTA,BSL,1282.4972696827372
CTA,CDG,1631.4395185839678
CTA,GVA,1223.7276324907955
CTA,HAM,1839.1170632540152
CTA,LGW,1938.2315847683637
CTA,LTN,2005.2290519998467
CTA,MAN,2213.1101799218673
CTA,MXP,1049.073503333021
CTA,NAP,386.0260009241437
DBV,EDI,2146.980391091762
DBV,GVA,1047.544062553887
DBV,LGW,1690.0700159035073
DBV,STN,1703.7206925209932
DLM,BRS,2965.3352001746157
DLM,EDI,3216.0425586376427
DLM,LGW,2792.7220871939385
DLM,MAN,3023.5126126934756
DLM,STN,2800.333321476824
DME,LGW,2543.345117135582
DME,MAN,2575.6108490210863
DRS,BSL,599.0222308471423
DTM,LTN,551.1813869656813
DUS,LGW,484.60976301904213
EDI,ALC,1975.6675464250932
EDI,AMS,666.3630877198765
EDI,ATH,2848.010941792131
EDI,BFS,230.28134044737888
EDI,BJV,3107.219363904689
EDI,BRS,509.6752840868714
EDI,BSL,1191.6248899109553
EDI,CDG,868.6771370082173
EDI,CPH,1000.6396784018775
EDI,DBV,2146.980391091762
EDI,DLM,3216.0425586376427
EDI,GVA,1264.1775449415288
EDI,HAM,892.9361728115887
EDI,HER,3147.242389848059
EDI,KEF,1384.6295151733818
EDI,KRK,1670.9915071172654
EDI,LGW,573.6910126276788
EDI,LIS,1956.1307678261933
EDI,LTN,493.9113722067505
EDI,LYS,1280.3868060174837
EDI,MAD,1721.139379524428
EDI,MUC,1330.3365092255337
EDI,MXP,1424.0000504136383
EDI,NAP,2109.544607348105
EDI,NCE,1559.7911142423102
EDI,PFO,3595.983826286571
EDI,PMI,1877.9828198068533
EDI,PRG,1341.2881695675458
EDI,SEN,555.2560562079815
EDI,STN,509.8594000982927
EDI,SXF,1165.7006581395028
EDI,TFS,3276.2575957899535
EFL,LGW,2172.359277008903
FAO,BFS,1966.3471055834282
FAO,BRS,1650.4383610183634
FAO,BSL,1728.0527390228854
FAO,GLA,2113.574898884251
FAO,GVA,1551.6074102607477
FAO,LGW,1687.5718920883075
FAO,LPL,1857.1989714178774
FAO,LTN,1756.6855614786175
FAO,NCL,2059.765092910714
FAO,ORY,1547.959552244976
FAO,SEN,1756.4094005188826
FCO,AMS,1296.8207683725338
FCO,ATH,1086.282164052998
FCO,BEG,733.699499154238
FCO,BRS,1557.0916109921282
FCO,BSL,743.3358108928942
FCO,CPH,1536.7471291247518
FCO,GVA,695.1199272533684
FCO,HAM,1326.0054203595294
FCO,LGW,1405.6189200861265
FCO,LIN,470.13842782365805
FCO,LYS,721.2660217843517
FCO,MXP,510.77649534454827
FCO,NCE,459.2576549982519
FCO,NTE,1247.1737831001185
FCO,ORY,1088.2969283901818
FCO,PMO,409.4810880623529
FCO,PRG,936.0123537136265
FCO,SKG,909.0296247155608
FCO,SXF,1180.3674030239854
FCO,TLS,910.7317616315759
FCO,TLV,2279.0302126474267
FNC,BRS,2370.5576524364287
FNC,LGW,2455.5370594286915
FNC,LIS,965.1377523579426
FUE,BRS,2713.927246794804
FUE,BSL,2816.24073214689
FUE,LGW,2770.3628287850415
FUE,LPL,2909.6233098567436
GIB,LGW,1717.3811765450514
GLA,AGP,2134.614643861904
GLA,ALC,1976.9998842505665
GLA,AMS,717.9564741660641
GLA,BFS,176.03491277795294
GLA,BRS,511.76906284437564
GLA,CDG,896.6214619201161
GLA,FAO,2113.574898884251
GLA,JER,756.1908308450032
GLA,KGS,3169.7787812473352
GLA,LGW,595.2311623940371
GLA,LTN,518.0248588404702
GLA,PMI,1889.9439381299676
GLA,STN,538.4050805621997
GLA,SXF,1228.5963512995795
GVA,AGP,1380.303501071973
GVA,AJA,525.7175638073163
GVA,ALC,1040.1047771830752
GVA,AMS,681.9930525136962
GVA,ARN,1682.7017511153213
GVA,ATH,1731.2861242598267
GVA,BCN,637.4468259188732
GVA,BDS,1137.5958610871137
GVA,BEG,1115.8309219499836
GVA,BIA,489.61522472233924
GVA,BIO,782.7348733869629
GVA,BOD,553.9981456327007
GVA,BRS,862.1504718624449
GVA,BRU,532.0973950753612
GVA,BUD,1007.9823589126204
GVA,CAG,813.0927393175143
GVA,CPH,1138.2512493282225
GVA,CTA,1223.7276324907955
GVA,DBV,1047.544062553887
GVA,EDI,1264.1775449415288
GVA,FAO,1551.6074102607477
GVA,FCO,695.1199272533684
GVA,HER,2002.7644723920955
GVA,HRG,3223.478218077953
GVA,IBZ,905.7683221762163
GVA,JMK,1863.035895767479
GVA,LGW,714.907777341822
GVA,LIL,530.0578692830646
GVA,LIS,1495.6696091857966
GVA,LPL,1016.3253898506284
GVA,LTN,783.9441198230883
GVA,MAD,1009.9401916228253
GVA,MAN,992.6549137280126
GVA,NAP,887.2788996697645
GVA,NCE,299.7761194239004
GVA,NTE,597.2155470710272
GVA,OLB,653.9892107145424
GVA,OPO,1308.609332731167
GVA,ORY,393.50690565606465
GVA,PMI,792.3610894639518
GVA,PRN,1251.5518339473267
GVA,RAK,2029.0672114192564
GVA,SCQ,1207.0360695465508
GVA,SEN,712.4722472963213
GVA,SPU,856.1958296616637
GVA,SVQ,1393.750772825165
GVA,SXF,868.1291637880112
GVA,TFS,2832.3422605556666
GVA,TLS,472.8086128303452
GVA,TLV,2918.536933524207
GVA,VCE,490.0231500054691
HAM,ATH,2045.2209016149031
HAM,BSL,693.602370767601
HAM,CPH,279.84029970251675
HAM,CTA,1839.1170632540152
HAM,EDI,892.9361728115887
HAM,FCO,1326.0054203595294
HAM,LGW,743.0037015688033
HAM,LTN,723.0959964232076
HAM,MAN,810.8316563604445
HAM,MXP,894.1165104007664
HAM,NAP,1453.1503473795233
HAM,NCE,1127.1595229747504
HAM,PMI,1658.5016376331082
HAM,VCE,919.2720675815303
HER,BRS,2845.882326461614
HER,EDI,3147.242389848059
HER,GVA,2002.7644723920955
HER,LGW,2679.9334037992685
HER,LTN,2732.860871670691
HER,MAN,2929.361677763827
HER,MXP,1795.3129410261315
HER,SXF,2106.655128468502
HRG,GVA,3223.478218077953
HRG,LGW,3900.0493388380323
IBZ,GVA,905.7683221762163
IBZ,LGW,1370.3776285458835
IBZ,LTN,1452.0074146826978
IBZ,MXP,964.0499664825468
IBZ,SEN,1412.989255520572
IBZ,STN,1449.559625153434
INN,LGW,941.4807236081203
INV,BRS,690.2625983242897
INV,LGW,753.3927583970725
INV,LTN,672.8467303894062
IOM,LGW,442.68611696580734
IOM,LPL,143.465052069582
JER,GLA,756.1908308450032
JER,LGW,258.6927788449775
JER,LPL,461.00322964939403
JER,NCL,649.128970185786
JER,SEN,333.22559269849836
JMK,GVA,1863.035895767479
JMK,LGW,2519.3287658474037
JMK,MAN,2759.858718637789
JMK,MXP,1651.488930599946
JTR,LGW,2610.5473813791714
JTR,MAN,2854.9427046064875
KEF,BRS,1817.4859091704886
KEF,BSL,2576.102807942969
KEF,EDI,1384.6295151733818
KEF,LTN,1861.7590548290486
KEF,MAN,1653.0889298634345
KGS,GLA,3169.7787812473352
KGS,LGW,2678.7966685277815
KLX,LGW,2348.912677421207
KRK,BFS,1825.3808096469877
KRK,BRS,1584.2388164641104
KRK,BSL,937.4556850923639
KRK,CDG,1246.288759027855
KRK,EDI,1670.9915071172654
KRK,LGW,1410.0706214686854
KRK,LPL,1593.856877048405
KRK,SEN,1347.1853710700095
LCA,BSL,2580.718373995343
LCA,LGW,3247.4598630522473
LCA,LPL,3503.245120266247
LCA,MXP,2413.1809377792993
LEI,LGW,1599.895427980096
LGW,ABZ,685.6351253363033
LGW,ACE,2710.1932023368595
LGW,ADB,2567.2008413758635
LGW,AGA,2437.7935804409044
LGW,AGP,1645.2059954530685
LGW,AJA,1233.0239589103855
LGW,ALC,1430.9134254564956
LGW,AMS,364.70174642684594
LGW,ATH,2393.01493466754
LGW,AYT,2908.0576006001347
LGW,BCN,1109.053917010952
LGW,BFS,561.4121166214984
LGW,BGO,1070.9621685556597
LGW,BIA,1203.967604981066
LGW,BJV,2679.206327422896
LGW,BLQ,1126.6977008245797
LGW,BOD,703.8111507400138
LGW,BRI,1708.572467378281
LGW,BRU,328.04203344513814
LGW,BSL,684.2363624613864
LGW,BUD,1465.125341891076
LGW,CDG,307.5397753829152
LGW,CFU,2016.6406196758874
LGW,CGN,513.8114562710917
LGW,CHQ,2602.674582045627
LGW,CPH,984.188107867837
LGW,CTA,1938.2315847683637
LGW,DBV,1690.0700159035073
LGW,DLM,2792.7220871939385
LGW,DME,2543.345117135582
LGW,DUS,484.60976301904213
LGW,EDI,573.6910126276788
LGW,EFL,2172.359277008903
LGW,FAO,1687.5718920883075
LGW,FCO,1405.6189200861265
LGW,FNC,2455.5370594286915
LGW,FUE,2770.3628287850415
LGW,GIB,1717.3811765450514
LGW,GLA,595.2311623940371
LGW,GVA,714.907777341822
LGW,HAM,743.0037015688033
LGW,HER,2679.9334037992685
LGW,HRG,3900.0493388380323
LGW,IBZ,1370.3776285458835
LGW,INN,941.4807236081203
LGW,INV,753.3927583970725
LGW,IOM,442.68611696580734
LGW,JER,258.6927788449775
LGW,JMK,2519.3287658474037
LGW,JTR,2610.5473813791714
LGW,KGS,2678.7966685277815
LGW,KLX,2348.912677421207
LGW,KRK,1410.0706214686854
LGW,LCA,3247.4598630522473
LGW,LEI,1599.895427980096
LGW,LIN,943.4172702175565
LGW,LIS,1542.1092645653782
LGW,LPA,2878.686556600725
LGW,LUX,483.850086029622
LGW,LYS,717.0663064748583
LGW,MAD,1215.2271138495976
LGW,MAH,1300.462340645116
LGW,MJV,1487.8258050184504
LGW,MLA,2062.9652723651134
LGW,MPL,897.8193458663366
LGW,MRS,948.752485777297
LGW,MUC,913.540935415821
LGW,MXP,898.8767866804861
LGW,NAP,1592.138431104867
LGW,NCE,1001.0090553363052
LGW,NCL,443.9214985815142
LGW,NTE,456.0437851225
LGW,OLB,1361.4912459876184
LGW,OPO,1278.2699651909722
LGW,OTP,2078.638862480504
LGW,PFO,3185.7863759861125
LGW,PMI,1309.3378474217136
LGW,PMO,1778.46436763901
LGW,PRG,1024.2999319092826
LGW,PSA,1147.9897418027194
LGW,RAK,2266.2229928509064
LGW,RHO,2771.96461655434
LGW,SCQ,1107.8245593170739
LGW,SKG,2134.304251227802
LGW,SOF,2011.4139428543779
LGW,SPU,1497.7320835877474
LGW,SSH,3866.395415205113
LGW,SVQ,1591.5585378983583
LGW,SXB,630.8486210498826
LGW,SXF,952.1027373465324
LGW,TFS,2912.4264068574744
LGW,TLL,1815.9476278947993
LGW,TLS,844.1676039389906
LGW,TLV,3557.23219850193
LGW,VCE,1117.2585839002445
LGW,VIE,1250.3849560199476
LGW,VLC,1296.5969411010171
LGW,VRN,1038.071917397306
LGW,ZAG,1337.498450281197
LGW,ZRH,753.706766084737
LGW,ZTH,2225.413602994727
LIL,BOD,698.0878775414609
LIL,GVA,530.0578692830646
LIL,NCE,828.6083938118071
LIL,TLS,781.9457551575232
LIN,FCO,470.13842782365805
LIN,LGW,943.4172702175565
LIN,ORY,636.4680649834
LIS,AMS,1846.2971599212935
LIS,BIO,724.2900329475561
LIS,BOD,968.1456224621405
LIS,BRS,1487.6036916195667
LIS,BSL,1663.0787980080675
LIS,CDG,1469.9641325155924
LIS,EDI,1956.1307678261933
LIS,FNC,965.1377523579426
LIS,GVA,1495.6696091857966
LIS,LGW,1542.1092645653782
LIS,LPL,1687.6517525788277
LIS,LTN,1606.4480693758137
LIS,LUX,1710.9189316046509
LIS,LYS,1398.7152873970233
LIS,MAD,512.8839403664687
LIS,MXP,1651.7070875747413
LIS,NCE,1468.0976413687235
LIS,SXF,2305.4229101087553
LJU,STN,1209.5137992616342
LPA,BSL,2950.1491024826205
LPA,LGW,2878.686556600725
LPL,ACE,2850.172563319555
LPL,AGP,1856.7678290653141
LPL,ALC,1682.8113460082457
LPL,AMS,523.8692507843491
LPL,BCN,1388.1576341633372
LPL,BFS,264.68858316399974
LPL,BJV,2945.2974248065534
LPL,CDG,610.00192542148
LPL,FAO,1857.1989714178774
LPL,FUE,2909.6233098567436
LPL,GVA,1016.3253898506284
LPL,IOM,143.465052069582
LPL,JER,461.00322964939403
LPL,KRK,1593.856877048405
LPL,LCA,3503.245120266247
LPL,LIS,1687.6517525788277
LPL,MAD,1431.1589187266356
LPL,NAP,1887.320561580307
LPL,NCE,1303.9949071696967
LPL,PMI,1589.949022996936
LPL,RHO,3040.0287364145724
LPL,SXF,1101.8921910802853
LTN,ABZ,603.9420919986354
LTN,AGP,1721.120434688054
LTN,ALC,1511.4890040489272
LTN,AMS,353.8509207983334
LTN,BCN,1190.7627418439472
LTN,BFS,496.70058394996704
LTN,BOD,783.9411928663268
LTN,BUD,1491.5412432066864
LTN,CDG,379.3714370489525
LTN,CFU,2070.4192491275753
LTN,CTA,2005.2290519998467
LTN,DTM,551.1813869656813
LTN,EDI,493.9113722067505
LTN,FAO,1756.6855614786175
LTN,GLA,518.0248588404702
LTN,GVA,783.9441198230883
LTN,HAM,723.0959964232076
LTN,HER,2732.860871670691
LTN,IBZ,1452.0074146826978
LTN,INV,672.8467303894062
LTN,KEF,1861.7590548290486
LTN,LIS,1606.4480693758137
LTN,MAD,1291.2338320345152
LTN,MPL,977.5248316706901
LTN,MXP,961.3063911188947
LTN,NCE,1073.862328542675
LTN,PFO,3228.3942115321925
LTN,PMI,1390.9907802913194
LTN,PSA,1212.3941256953433
LTN,SSH,3916.1460849950863
LTN,SXF,948.4348314513433
LTN,TLV,3600.785302518669
LTN,VCE,1169.193885514523
LTN,ZRH,806.7002124599265
LUX,LGW,483.850086029622
LUX,LIS,1710.9189316046509
LUX,MXP,482.50291227488185
LYS,AGA,2124.4914328574964
LYS,AJA,517.4295941758219
LYS,BCN,548.6324974283636
LYS,BES,779.6534473978999
LYS,BIA,497.7459139899003
LYS,BOD,464.29430321049625
LYS,BRU,577.2112350115372
LYS,CMN,1747.2148427683976
LYS,EDI,1280.3868060174837
LYS,FCO,721.2660217843517
LYS,LGW,717.0663064748583
LYS,LIS,1398.7152873970233
LYS,MAD,912.1964503759048
LYS,NCE,285.125763210871
LYS,NTE,536.5841273054937
LYS,OPO,1214.7019747479999
LYS,RAK,1933.9622665639297
LYS,STN,770.9768381518701
LYS,SXF,960.9419776347012
LYS,TLS,375.0713844623203
LYS,VCE,565.8395778993354
MAD,BRS,1214.953659276463
MAD,BSL,1186.4764227347898
MAD,CDG,1064.512890534145
MAD,EDI,1721.139379524428
MAD,GVA,1009.9401916228253
MAD,LGW,1215.2271138495976
MAD,LIS,512.8839403664687
MAD,LPL,1431.1589187266356
MAD,LTN,1291.2338320345152
MAD,LYS,912.1964503759048
MAD,MXP,1149.8626317595997
MAD,SXF,1853.2991036296296
MAH,LGW,1300.462340645116
MAN,AGP,1862.5867130927568
MAN,ALC,1681.0194608541917
MAN,AMS,486.7177112070321
MAN,ATH,2636.6450930924702
MAN,AYT,3130.4236837916183
MAN,BFS,295.4772258664947
MAN,BIO,1118.7730840300446
MAN,BSL,943.0124008270511
MAN,CFU,2268.340193759084
MAN,CPH,994.5942973738074
MAN,CTA,2213.1101799218673
MAN,DLM,3023.5126126934756
MAN,DME,2575.6108490210863
MAN,GVA,992.6549137280126
MAN,HAM,810.8316563604445
MAN,HER,2929.361677763827
MAN,JMK,2759.858718637789
MAN,JTR,2854.9427046064875
MAN,KEF,1653.0889298634345
MAN,MLA,2341.7410118432995
MAN,MUC,1130.047296666243
MAN,PFO,3411.642346129925
MAN,PMI,1581.0523650059574
MAN,PRG,1191.7256829631121
MAN,RAK,2461.911118419872
MAN,SKG,2368.650657492288
MAN,SOF,2229.3046859503506
MAN,SSH,4108.3466118925235
MAN,SXF,1063.708898276544
MAN,TFS,3048.3755793919704
MAN,TLV,3785.059516938826
MAN,VCE,1366.797698557415
MJV,BRS,1520.48583011101
MJV,LGW,1487.8258050184504
MLA,BFS,2623.563701763548
MLA,LGW,2062.9652723651134
MLA,MAN,2341.7410118432995
MLA,NCL,2464.3228315288784
MPL,BSL,525.4284983983947
MPL,LGW,897.8193458663366
MPL,LTN,977.5248316706901
MRS,LGW,948.752485777297
MUC,EDI,1330.3365092255337
MUC,LGW,913.540935415821
MUC,MAN,1130.047296666243
MUC,STN,911.0073919009368
MXP,AGP,1485.7741047432999
MXP,AHO,556.9372359310105
MXP,AMS,796.6424788809418
MXP,ATH,1520.349721959768
MXP,BCN,720.7942696840572
MXP,BDS,929.1711073053525
MXP,BEG,910.6789946196153
MXP,BOD,744.4623914465647
MXP,BRI,818.3460981535468
MXP,BRU,664.6862764417538
MXP,CAG,709.8266246033993
MXP,CDG,598.2510679661002
MXP,CMN,1947.1889362650993
MXP,CPH,1144.1098720098912
MXP,CTA,1049.073503333021
MXP,EDI,1424.0000504136383
MXP,FCO,510.77649534454827
MXP,HAM,894.1165104007664
MXP,HER,1795.3129410261315
MXP,IBZ,964.0499664825468
MXP,JMK,1651.488930599946
MXP,LCA,2413.1809377792993
MXP,LGW,898.8767866804861
MXP,LIS,1651.7070875747413
MXP,LTN,961.3063911188947
MXP,LUX,482.50291227488185
MXP,MAD,1149.8626317595997
MXP,NAP,693.3666916796527
MXP,OLB,530.0245547681308
MXP,PMI,834.499966080512
MXP,PMO,903.7769492370728
MXP,PRG,645.6689785841492
MXP,RAK,2125.0887743851886
MXP,SSH,2988.67365845647
MXP,SUF,969.4031117258054
MXP,SXF,827.5298284392532
MXP,TLV,2705.947738261957
NAP,BRU,1345.1089790200476
NAP,BSL,918.9244789065272
NAP,CDG,1289.6058099568643
NAP,CTA,386.0260009241437
NAP,EDI,2109.544607348105
NAP,GVA,887.2788996697645
NAP,HAM,1453.1503473795233
NAP,LGW,1592.138431104867
NAP,LPL,1887.320561580307
NAP,MXP,693.3666916796527
NAP,NCE,658.3885280544444
NAP,ORY,1278.878896651104
NAP,STN,1624.7116943363449
NAP,SXF,1279.4002217040445
NAP,VCE,537.1054064930075
NCE,BCN,496.29651964178595
NCE,BFS,1559.6902716238333
NCE,BOD,644.7738936076865
NCE,BRS,1135.6382923491376
NCE,BRU,831.168568134411
NCE,BSL,437.85107376243326
NCE,CDG,694.5188488423612
NCE,EDI,1559.7911142423102
NCE,FCO,459.2576549982519
NCE,GVA,299.7761194239004
NCE,HAM,1127.1595229747504
NCE,LGW,1001.0090553363052
NCE,LIL,828.6083938118071
NCE,LIS,1468.0976413687235
NCE,LPL,1303.9949071696967
NCE,LTN,1073.862328542675
NCE,LYS,285.125763210871
NCE,NAP,658.3885280544444
NCE,NCL,1417.7093912020891
NCE,NTE,790.4158070117754
NCE,OLB,360.5552794432473
NCE,ORY,674.8023266453686
NCE,RAK,1891.3362802064544
NCE,STN,1051.94582647623
NCE,SXF,1076.2914091760904
NCE,TLS,470.80276024974097
NCE,VCE,455.5463569179543
NCL,AGP,2052.954170184604
NCL,ALC,1865.048519710198
NCL,AMS,522.0648662062603
NCL,BCN,1552.6561246093206
NCL,BFS,292.653583486085
NCL,BRS,412.1015440292543
NCL,FAO,2059.765092910714
NCL,JER,649.128970185786
NCL,LGW,443.9214985815142
NCL,MLA,2464.3228315288784
NCL,NCE,1417.7093912020891
NCL,PMI,1753.170702176829
NTE,BSL,689.5962199019174
NTE,FCO,1247.1737831001185
NTE,GVA,597.2155470710272
NTE,LGW,456.0437851225
NTE,LYS,536.5841273054937
NTE,NCE,790.4158070117754
NTE,TLS,455.4476693315927
OLB,BSL,760.6386498129796
OLB,GVA,653.9892107145424
OLB,LGW,1361.4912459876184
OLB,MXP,530.0245547681308
OLB,NCE,360.5552794432473
OLB,SXF,1312.2355872258975
OPO,BSL,1463.8275805970613
OPO,CDG,1231.1389623384491
OPO,GVA,1308.609332731167
OPO,LGW,1278.2699651909722
OPO,LYS,1214.7019747479999
ORY,ATH,2105.0392845960696
ORY,FAO,1547.959552244976
ORY,FCO,1088.2969283901818
ORY,GVA,393.50690565606465
ORY,LIN,636.4680649834
ORY,NAP,1278.878896651104
ORY,NCE,674.8023266453686
ORY,PMO,1454.0745903460663
ORY,PSA,832.4247397062085
ORY,SXF,884.7676666471132
ORY,TLS,571.8099541666348
ORY,VCE,834.3136325819167
OTP,LGW,2078.638862480504
OVD,STN,1036.4351122354362
PFO,BRS,3359.417300418027
PFO,EDI,3595.983826286571
PFO,LGW,3185.7863759861125
PFO,LTN,3228.3942115321925
PFO,MAN,3411.642346129925
PMI,BFS,1807.8234001178355
PMI,BRS,1381.7033380344487
PMI,BSL,973.0880130018393
PMI,EDI,1877.9828198068533
PMI,GLA,1889.9439381299676
PMI,GVA,792.3610894639518
PMI,HAM,1658.5016376331082
PMI,LGW,1309.3378474217136
PMI,LPL,1589.949022996936
PMI,LTN,1390.9907802913194
PMI,MAN,1581.0523650059574
PMI,MXP,834.499966080512
PMI,NCL,1753.170702176829
PMI,SEN,1345.8195834524797
PMI,STN,1384.8869564573065
PMI,SXF,1648.0596548917802
PMO,FCO,409.4810880623529
PMO,LGW,1778.46436763901
PMO,MXP,903.7769492370728
PMO,ORY,1454.0745903460663
PRG,AMS,705.0079806538921
PRG,BRS,1200.4780399982287
PRG,CDG,852.3710112360449
PRG,EDI,1341.2881695675458
PRG,FCO,936.0123537136265
PRG,LGW,1024.2999319092826
PRG,MAN,1191.7256829631121
PRG,MXP,645.6689785841492
PRG,STN,999.7596955110675
PRN,BSL,1195.9666139583173
PRN,GVA,1251.5518339473267
PSA,BRS,1301.0892862301687
PSA,LGW,1147.9897418027194
PSA,LTN,1212.3941256953433
PSA,ORY,832.4247397062085
PSA,SXF,994.3236699422165
RAK,BOD,1601.5491389015756
RAK,BRS,2241.641046846053
RAK,BSL,2212.9883094563447
RAK,CDG,2128.6290247139127
RAK,GVA,2029.0672114192564
RAK,LGW,2266.2229928509064
RAK,LYS,1933.9622665639297
RAK,MAN,2461.911118419872
RAK,MXP,2125.0887743851886
RAK,NCE,1891.3362802064544
RAK,STN,2353.2855953892085
RAK,SXF,2893.5618176693274
RAK,TLS,1570.0146953799003
RHO,LGW,2771.96461655434
RHO,LPL,3040.0287364145724
SCQ,BSL,1349.8431682043752
SCQ,GVA,1207.0360695465508
SCQ,LGW,1107.8245593170739
SEN,AGP,1706.4186052771124
SEN,ALC,1480.925225401414
SEN,AMS,290.6368776969084
SEN,BCN,1147.2980319569508
SEN,EDI,555.2560562079815
SEN,FAO,1756.4094005188826
SEN,GVA,712.4722472963213
SEN,IBZ,1412.989255520572
SEN,JER,333.22559269849836
SEN,KRK,1347.1853710700095
SEN,PMI,1345.8195834524797
SEN,SXF,882.000597394338
SEN,VCE,1089.3601457590346
SKG,BSL,1459.1069405323083
SKG,FCO,909.0296247155608
SKG,LGW,2134.304251227802
SKG,MAN,2368.650657492288
SKG,SXF,1501.4979700462789
SOF,LGW,2011.4139428543779
SOF,MAN,2229.3046859503506
SOF,STN,2011.7498296511287
SOF,SXF,1305.2414036766745
SPU,BSL,817.0969747722744
SPU,GVA,856.1958296616637
SPU,LGW,1497.7320835877474
SSH,LGW,3866.395415205113
SSH,LTN,3916.1460849950863
SSH,MAN,4108.3466118925235
SSH,MXP,2988.67365845647
SSH,STN,3880.682429863207
STN,AGP,1731.8241103691485
STN,AMS,312.8813050961355
STN,BFS,527.9187528958962
STN,BIO,982.9540101342147
STN,BJV,2687.7589351545626
STN,CAG,1560.8811441579737
STN,CPH,914.316611784537
STN,DBV,1703.7206925209932
STN,DLM,2800.333321476824
STN,EDI,509.8594000982927
STN,GLA,538.4050805621997
STN,IBZ,1449.559625153434
STN,LJU,1209.5137992616342
STN,LYS,770.9768381518701
STN,MUC,911.0073919009368
STN,NAP,1624.7116943363449
STN,NCE,1051.94582647623
STN,OVD,1036.4351122354362
STN,PMI,1384.8869564573065
STN,PRG,999.7596955110675
STN,RAK,2353.2855953892085
STN,SOF,2011.7498296511287
STN,SSH,3880.682429863207
SUF,MXP,969.4031117258054
SVQ,BSL,1573.614338052849
SVQ,GVA,1393.750772825165
SVQ,LGW,1591.5585378983583
SXB,LGW,630.8486210498826
SXF,AGA,3083.177138240527
SXF,AGP,2243.262339463611
SXF,AMS,594.6675540659292
SXF,ATH,1797.7629958304549
SXF,BCN,1504.8782666356728
SXF,BRS,1117.9336284432732
SXF,BRU,644.510673175329
SXF,BSL,683.1138515101622
SXF,BUD,686.4795541096972
SXF,CAG,1499.5884374344566
SXF,CPH,364.45731998171743
SXF,EDI,1165.7006581395028
SXF,FCO,1180.3674030239854
SXF,GLA,1228.5963512995795
SXF,GVA,868.1291637880112
SXF,HER,2106.655128468502
SXF,LGW,952.1027373465324
SXF,LIS,2305.4229101087553
SXF,LPL,1101.8921910802853
SXF,LTN,948.4348314513433
SXF,LYS,960.9419776347012
SXF,MAD,1853.2991036296296
SXF,MAN,1063.708898276544
SXF,MXP,827.5298284392532
SXF,NAP,1279.4002217040445
SXF,NCE,1076.2914091760904
SXF,OLB,1312.2355872258975
SXF,ORY,884.7676666471132
SXF,PMI,1648.0596548917802
SXF,PSA,994.3236699422165
SXF,RAK,2893.5618176693274
SXF,SEN,882.000597394338
