source,source_country,source_region,destination,destination_country,destination_region,distance_km
PLS,Turks and Caicos Islands,LAM,NAS,Bahamas,LAM,642.8787403694988
PLS,Turks and Caicos Islands,LAM,PAP,Haiti,LAM,355.12293586464244
PLS,Turks and Caicos Islands,LAM,POP,Dominican Republic,LAM,285.17089685383206
PLS,Turks and Caicos Islands,LAM,SDQ,Dominican Republic,LAM,460.17678525514486
PLS,Turks and Caicos Islands,LAM,SJU,Puerto Rico,LAM,751.7055361411237
PLS,Turks and Caicos Islands,LAM,STI,Dominican Republic,LAM,314.95543477039377
PLS,Turks and Caicos Islands,LAM,XSC,Turks and Caicos Islands,LAM,81.42979168037944
POP,Dominican Republic,LAM,PLS,Turks and Caicos Islands,LAM,285.17089685383206
POP,Dominican Republic,LAM,SJU,Puerto Rico,LAM,501.86495655590204
SDQ,Dominican Republic,LAM,KIN,Jamaica,LAM,753.9803380302046
SDQ,Dominican Republic,LAM,PLS,Turks and Caicos Islands,LAM,460.17678525514486
SJU,Puerto Rico,LAM,AZS,Dominican Republic,LAM,404.18185291199933
SJU,Puerto Rico,LAM,PLS,Turks and Caicos Islands,LAM,751.7055361411237
SJU,Puerto Rico,LAM,POP,Dominican Republic,LAM,501.86495655590204
STI,Dominican Republic,LAM,PLS,Turks and Caicos Islands,LAM,314.95543477039377
XSC,Turks and Caicos Islands,LAM,GDT,Turks and Caicos Islands,LAM,40.737522809251246
XSC,Turks and Caicos Islands,LAM,PLS,Turks and Caicos Islands,LAM,81.42979168037944
AMS,Netherlands,EUW,GDN,Poland,EUE,936.6190683076328
AMS,Netherlands,EUW,KRK,Poland,EUE,1073.594673663017
BRU,Belgium,EUW,GDN,Poland,EUE,1017.3554926906162
BRU,Belgium,EUW,WRO,Poland,EUE,867.0363395075024
BVA,France,EUM,RZE,Poland,EUE,1426.8409960318443
CDG,France,EUM,WRO,Poland,EUE,1047.642686184007
DBV,Croatia,EUE,WAW,Poland,EUE,1086.9183509000984
FCO,Italy,EUM,RZE,Poland,EUE,1191.8270413807022
GDN,Poland,EUE,AMS,Netherlands,EUW,936.6190683076328
GDN,Poland,EUE,BRU,Belgium,EUW,1017.3554926906162
GDN,Poland,EUE,HEL,Finland,EUW,766.0869747411547
GDN,Poland,EUE,KRK,Poland,EUE,486.46507560977903
GDN,Poland,EUE,LUZ,Poland,EUE,450.6135085757384
GDN,Poland,EUE,WRO,Poland,EUE,379.3510268800954
GDN,Poland,EUE,ZRH,Switzerland,ENW,1034.4629027639005
HEL,Finland,EUW,GDN,Poland,EUE,766.0869747411547
KRK,Poland,EUE,AMS,Netherlands,EUW,1073.594673663017
KRK,Poland,EUE,GDN,Poland,EUE,486.46507560977903
KRK,Poland,EUE,ZRH,Switzerland,ENW,872.1276785122076
LUZ,Poland,EUE,GDN,Poland,EUE,450.6135085757384
LUZ,Poland,EUE,MXP,Italy,EUM,1202.7321794784357
MXP,Italy,EUM,LUZ,Poland,EUE,1202.7321794784357
RZE,Poland,EUE,BVA,France,EUM,1426.8409960318443
RZE,Poland,EUE,FCO,Italy,EUM,1191.8270413807022
SPU,Croatia,EUE,WAW,Poland,EUE,1020.0210470736704
WAW,Poland,EUE,DBV,Croatia,EUE,1086.9183509000984
WAW,Poland,EUE,SPU,Croatia,EUE,1020.0210470736704
WAW,Poland,EUE,ZAD,Croatia,EUE,987.5328741520893
WRO,Poland,EUE,BRU,Belgium,EUW,867.0363395075024
WRO,Poland,EUE,CDG,France,EUM,1047.642686184007
WRO,Poland,EUE,GDN,Poland,EUE,379.3510268800954
WRO,Poland,EUE,ZRH,Switzerland,ENW,726.8425823667707
ZAD,Croatia,EUE,WAW,Poland,EUE,987.5328741520893
ZRH,Switzerland,ENW,GDN,Poland,EUE,1034.4629027639005
ZRH,Switzerland,ENW,KRK,Poland,EUE,872.1276785122076
ZRH,Switzerland,ENW,WRO,Poland,EUE,726.8425823667707
HYG,United States,USA,KTN,United States,USA,72.47711335185618
KLW,United States,USA,KTN,United States,USA,89.37792703192666
KTN,United States,USA,HYG,United States,USA,72.47711335185618
KTN,United States,USA,MTM,United States,USA,26.420297805135977
MTM,United States,USA,KTN,United States,USA,26.420297805135977
AHN,United States,USA,BNA,United States,USA,389.40139501794556
BNA,United States,USA,AHN,United States,USA,389.40139501794556
BNA,United States,USA,MKL,United States,USA,209.88761903431686
BUR,United States,USA,IPL,United States,USA,299.15970639144746
DAL,United States,USA,ELD,United States,USA,378.73266157083947
ELD,United States,USA,DAL,United States,USA,378.73266157083947
ELD,United States,USA,HOT,United States,USA,142.1923632680939
GST,United States,USA,HNH,United States,USA,40.51597409846591
GST,United States,USA,JNU,United States,USA,66.37655573465894
HNH,United States,USA,GST,United States,USA,40.51597409846591
HNH,United States,USA,JNU,United States,USA,56.69185868466313
HNS,United States,USA,JNU,United States,USA,112.91055911513006
HNS,United States,USA,SGY,United States,USA,26.785673592792854
HOT,United States,USA,ELD,United States,USA,142.1923632680939
HOT,United States,USA,MEM,United States,USA,291.78630787777917
HRO,United States,USA,MCI,United States,USA,364.3317674402365
HRO,United States,USA,MEM,United States,USA,317.5107483289429
IPL,United States,USA,BUR,United States,USA,299.15970639144746
IPL,United States,USA,SAN,United States,USA,151.01556753204378
JNU,United States,USA,GST,United States,USA,66.37655573465894
JNU,United States,USA,HNH,United States,USA,56.69185868466313
JNU,United States,USA,HNS,United States,USA,112.91055911513006
JNU,United States,USA,SGY,United States,USA,130.018944196086
MCI,United States,USA,HRO,United States,USA,364.3317674402365
MCI,United States,USA,SLN,United States,USA,259.9174916435598
MEM,United States,USA,ELD,United States,USA,330.40289545526946
MEM,United States,USA,HOT,United States,USA,291.78630787777917
MEM,United States,USA,HRO,United States,USA,317.5107483289429
MEM,United States,USA,MKL,United States,USA,114.5009215346435
MKL,United States,USA,BNA,United States,USA,209.88761903431686
MKL,United States,USA,MEM,United States,USA,114.5009215346435
OTH,United States,USA,PDX,United States,USA,274.55635275670323
PDT,United States,USA,PDX,United States,USA,292.28486966750484
PDX,United States,USA,OTH,United States,USA,274.55635275670323
PDX,United States,USA,PDT,United States,USA,292.28486966750484
SAN,United States,USA,IPL,United States,USA,151.01556753204378
SGY,United States,USA,HNS,United States,USA,26.785673592792854
SGY,United States,USA,JNU,United States,USA,130.018944196086
SLN,United States,USA,MCI,United States,USA,259.9174916435598
BKK,Thailand,ASE,PNH,Cambodia,ASE,503.9297104050784
BKK,Thailand,ASE,REP,Cambodia,ASE,332.7987154194963
CAN,China,CHN,REP,Cambodia,ASE,1493.32636880767
HAN,Vietnam,IDN,PNH,Cambodia,ASE,1080.6460379879195
HAN,Vietnam,IDN,REP,Cambodia,ASE,893.8607766844056
KOS,Cambodia,ASE,REP,Cambodia,ASE,315.37416895172095
PNH,Cambodia,ASE,BKK,Thailand,ASE,503.9297104050784
PNH,Cambodia,ASE,HAN,Vietnam,IDN,1080.6460379879195
PNH,Cambodia,ASE,PVG,China,CHN,2790.493326370364
PNH,Cambodia,ASE,REP,Cambodia,ASE,235.56776702528305
PNH,Cambodia,ASE,SGN,Vietnam,IDN,213.17975956334573
PVG,China,CHN,PNH,Cambodia,ASE,2790.493326370364
PVG,China,CHN,REP,Cambodia,ASE,2696.2539434233163
REP,Cambodia,ASE,BKK,Thailand,ASE,332.7987154194963
REP,Cambodia,ASE,CAN,China,CHN,1493.32636880767
REP,Cambodia,ASE,HAN,Vietnam,IDN,893.8607766844056
REP,Cambodia,ASE,KOS,Cambodia,ASE,315.37416895172095
REP,Cambodia,ASE,PNH,Cambodia,ASE,235.56776702528305
REP,Cambodia,ASE,PVG,China,CHN,2696.2539434233163
REP,Cambodia,ASE,SGN,Vietnam,IDN,422.26674744192485
SGN,Vietnam,IDN,PNH,Cambodia,ASE,213.17975956334573
SGN,Vietnam,IDN,REP,Cambodia,ASE,422.26674744192485
CNX,Thailand,ASE,HGN,Thailand,ASE,119.5479614335554
CNX,Thailand,ASE,NNT,Thailand,ASE,191.6876934756154
CNX,Thailand,ASE,PHS,Thailand,ASE,260.942443361692
CNX,Thailand,ASE,PYY,Thailand,ASE,87.06178960462518
HGN,Thailand,ASE,CNX,Thailand,ASE,119.5479614335554
NNT,Thailand,ASE,CNX,Thailand,ASE,191.6876934756154
PHS,Thailand,ASE,CNX,Thailand,ASE,260.942443361692
PYY,Thailand,ASE,CNX,Thailand,ASE,87.06178960462518
BKI,Malaysia,ASE,HKG,Hong Kong,CHN,1834.8452479421621
BLR,India,IND,HKG,Hong Kong,CHN,3954.9469460927544
BWN,Brunei,ASE,HKG,Hong Kong,CHN,1933.939371855448
CAN,China,CHN,HKG,Hong Kong,CHN,136.01224305572012
CCU,India,IND,HKG,Hong Kong,CHN,2613.7947756185335
CGO,China,CHN,HKG,Hong Kong,CHN,1357.7979473228254
CJU,South Korea,SKT,HKG,Hong Kong,CHN,1751.8062341260918
CKG,China,CHN,HKG,Hong Kong,CHN,1098.0774830323448
CNX,Thailand,ASE,HKG,Hong Kong,CHN,1605.128165231242
CRK,Philippines,IDN,HKG,Hong Kong,CHN,1056.3944825949893
CSX,China,CHN,HKG,Hong Kong,CHN,657.5792854214919
CTU,China,CHN,HKG,Hong Kong,CHN,1351.6566549788797
DAC,Bangladesh,ASO,HKG,Hong Kong,CHN,2409.0634382881894
DAC,Bangladesh,ASO,KTM,Nepal,ASO,661.7863504386532
DAD,Vietnam,IDN,HKG,Hong Kong,CHN,919.330046413674
DLC,China,CHN,HKG,Hong Kong,CHN,1988.6120645732935
DPS,Indonesia,IDN,HKG,Hong Kong,CHN,3456.083618891904
FOC,China,CHN,HKG,Hong Kong,CHN,708.9668463721066
FUK,Japan,JPN,HKG,Hong Kong,CHN,2047.1618729723962
HAK,China,CHN,HKG,Hong Kong,CHN,445.1449266358599
HAN,Vietnam,IDN,HKG,Hong Kong,CHN,845.8743738328736
HGH,China,CHN,HKG,Hong Kong,CHN,1094.053463846969
HKG,Hong Kong,CHN,BKI,Malaysia,ASE,1834.8452479421621
HKG,Hong Kong,CHN,BLR,India,IND,3954.9469460927544
HKG,Hong Kong,CHN,BWN,Brunei,ASE,1933.939371855448
HKG,Hong Kong,CHN,CAN,China,CHN,136.01224305572012
HKG,Hong Kong,CHN,CCU,India,IND,2613.7947756185335
HKG,Hong Kong,CHN,CGO,China,CHN,1357.7979473228254
HKG,Hong Kong,CHN,CJU,South Korea,SKT,1751.8062341260918
HKG,Hong Kong,CHN,CKG,China,CHN,1098.0774830323448
HKG,Hong Kong,CHN,CNX,Thailand,ASE,1605.128165231242
HKG,Hong Kong,CHN,CRK,Philippines,IDN,1056.3944825949893
HKG,Hong Kong,CHN,CSX,China,CHN,657.5792854214919
HKG,Hong Kong,CHN,CTU,China,CHN,1351.6566549788797
HKG,Hong Kong,CHN,DAC,Bangladesh,ASO,2409.0634382881894
HKG,Hong Kong,CHN,DAD,Vietnam,IDN,919.330046413674
HKG,Hong Kong,CHN,DLC,China,CHN,1988.6120645732935
HKG,Hong Kong,CHN,DPS,Indonesia,IDN,3456.083618891904
HKG,Hong Kong,CHN,FOC,China,CHN,708.9668463721066
HKG,Hong Kong,CHN,FUK,Japan,JPN,2047.1618729723962
HKG,Hong Kong,CHN,HAK,China,CHN,445.1449266358599
HKG,Hong Kong,CHN,HAN,Vietnam,IDN,845.8743738328736
HKG,Hong Kong,CHN,HGH,China,CHN,1094.053463846969
HKG,Hong Kong,CHN,HKT,Thailand,ASE,2296.5237260992694
HKG,Hong Kong,CHN,KHH,Taiwan,SKT,661.9644710514019
HKG,Hong Kong,CHN,KMG,China,CHN,1160.3799311643795
HKG,Hong Kong,CHN,KWL,China,CHN,510.07183732080955
HKG,Hong Kong,CHN,MLE,Maldives,ASO,4788.9094049686055
HKG,Hong Kong,CHN,MNL,Philippines,IDN,1145.8580972448708
HKG,Hong Kong,CHN,NGB,China,CHN,1124.9368402242446
HKG,Hong Kong,CHN,NKG,China,CHN,1157.2963356799316
HKG,Hong Kong,CHN,OKA,Japan,JPN,1456.669592393848
HKG,Hong Kong,CHN,PEK,China,CHN,1992.04549824652
HKG,Hong Kong,CHN,PEN,Malaysia,ASE,2393.231541562998
HKG,Hong Kong,CHN,PNH,Cambodia,ASE,1536.0910822591425
HKG,Hong Kong,CHN,PUS,South Korea,SKT,2042.855628343039
HKG,Hong Kong,CHN,PVG,China,CHN,1255.6677026139748
HKG,Hong Kong,CHN,REP,Cambodia,ASE,1455.60502569982
HKG,Hong Kong,CHN,RGN,Burma,ASE,1955.316689462457
HKG,Hong Kong,CHN,RMQ,Taiwan,SKT,718.518084061267
HKG,Hong Kong,CHN,SHA,China,CHN,1231.9986086240585
HKG,Hong Kong,CHN,SYX,China,CHN,647.1476974354098
HKG,Hong Kong,CHN,TAO,China,CHN,1672.4560771592933
HKG,Hong Kong,CHN,TPE,Taiwan,SKT,806.0533863557916
HKG,Hong Kong,CHN,TSN,China,CHN,1897.9237892831932
HKG,Hong Kong,CHN,WNZ,China,CHN,935.5708550657756
HKG,Hong Kong,CHN,WUH,China,CHN,942.8149236741967
HKG,Hong Kong,CHN,XIY,China,CHN,1440.4899732354208
HKG,Hong Kong,CHN,XMN,China,CHN,496.47597335584555
HKT,Thailand,ASE,HKG,Hong Kong,CHN,2296.5237260992694
KHH,Taiwan,SKT,HKG,Hong Kong,CHN,661.9644710514019
KMG,China,CHN,HKG,Hong Kong,CHN,1160.3799311643795
KTM,Nepal,ASO,DAC,Bangladesh,ASO,661.7863504386532
KWL,China,CHN,HKG,Hong Kong,CHN,510.07183732080955
MLE,Maldives,ASO,HKG,Hong Kong,CHN,4788.9094049686055
MNL,Philippines,IDN,HKG,Hong Kong,CHN,1145.8580972448708
NGB,China,CHN,HKG,Hong Kong,CHN,1124.9368402242446
NKG,China,CHN,HKG,Hong Kong,CHN,1157.2963356799316
OKA,Japan,JPN,HKG,Hong Kong,CHN,1456.669592393848
PEK,China,CHN,HKG,Hong Kong,CHN,1992.04549824652
PEN,Malaysia,ASE,HKG,Hong Kong,CHN,2393.231541562998
PNH,Cambodia,ASE,HKG,Hong Kong,CHN,1536.0910822591425
PUS,South Korea,SKT,HKG,Hong Kong,CHN,2042.855628343039
PVG,China,CHN,HKG,Hong Kong,CHN,1255.6677026139748
REP,Cambodia,ASE,HKG,Hong Kong,CHN,1455.60502569982
RGN,Burma,ASE,HKG,Hong Kong,CHN,1955.316689462457
RMQ,Taiwan,SKT,HKG,Hong Kong,CHN,718.518084061267
SHA,China,CHN,HKG,Hong Kong,CHN,1231.9986086240585
SYX,China,CHN,HKG,Hong Kong,CHN,647.1476974354098
TAO,China,CHN,HKG,Hong Kong,CHN,1672.4560771592933
TPE,Taiwan,SKT,HKG,Hong Kong,CHN,806.0533863557916
TSN,China,CHN,HKG,Hong Kong,CHN,1897.9237892831932
WNZ,China,CHN,HKG,Hong Kong,CHN,935.5708550657756
WUH,China,CHN,HKG,Hong Kong,CHN,942.8149236741967
XIY,China,CHN,HKG,Hong Kong,CHN,1440.4899732354208
XMN,China,CHN,HKG,Hong Kong,CHN,496.47597335584555
BKK,Thailand,ASE,DAC,Bangladesh,ASO,1568.3236640367477
BKK,Thailand,ASE,GAU,India,IND,1679.6125981548246
BKK,Thailand,ASE,IXB,India,IND,1938.6854823298497
CCU,India,IND,PBH,Bhutan,ASO,537.1144113961873
CCU,India,IND,SIN,Singapore,ASE,2903.9661160164665
DAC,Bangladesh,ASO,BKK,Thailand,ASE,1568.3236640367477
DAC,Bangladesh,ASO,PBH,Bhutan,ASO,407.6791898683778
DEL,India,IND,KTM,Nepal,ASO,815.1650805887409
GAU,India,IND,BKK,Thailand,ASE,1679.6125981548246
GAU,India,IND,PBH,Bhutan,ASO,258.5533930614036
IXB,India,IND,BKK,Thailand,ASE,1938.6854823298497
IXB,India,IND,PBH,Bhutan,ASO,135.00809984838088
KTM,Nepal,ASO,DEL,India,IND,815.1650805887409
KTM,Nepal,ASO,PBH,Bhutan,ASO,402.1095484269459
PBH,Bhutan,ASO,CCU,India,IND,537.1144113961873
PBH,Bhutan,ASO,DAC,Bangladesh,ASO,407.6791898683778
PBH,Bhutan,ASO,GAU,India,IND,258.5533930614036
PBH,Bhutan,ASO,IXB,India,IND,135.00809984838088
PBH,Bhutan,ASO,KTM,Nepal,ASO,402.1095484269459
SIN,Singapore,ASE,CCU,India,IND,2903.9661160164665
AKX,Kazakhstan,ASC,ALA,Kazakhstan,ASC,1686.0239855799896
AKX,Kazakhstan,ASC,TSE,Kazakhstan,ASC,1007.8487110957008
ALA,Kazakhstan,ASC,AKX,Kazakhstan,ASC,1686.0239855799896
ALA,Kazakhstan,ASC,AUH,United Arab Emirates,MEA,2930.3907658441008
ALA,Kazakhstan,ASC,BKK,Thailand,ASE,4000.338550652916
ALA,Kazakhstan,ASC,CIT,Kazakhstan,ASC,625.8300649653083
ALA,Kazakhstan,ASC,DEL,India,IND,1644.0932667063548
ALA,Kazakhstan,ASC,DYU,Tajikistan,ASC,872.2066056025951
ALA,Kazakhstan,ASC,FRU,Kyrgyzstan,ASC,210.21244018128647
ALA,Kazakhstan,ASC,GUW,Kazakhstan,ASC,2009.3352017715447
ALA,Kazakhstan,ASC,GYD,Azerbaijan,ASC,2246.648266765952
ALA,Kazakhstan,ASC,HKG,Hong Kong,CHN,4113.179576751049
ALA,Kazakhstan,ASC,ICN,South Korea,SKT,4172.395713779086
ALA,Kazakhstan,ASC,IST,Turkey,MDA,3921.436165544771
ALA,Kazakhstan,ASC,KBP,Ukraine,ENE,3534.4573793075833
ALA,Kazakhstan,ASC,KGF,Kazakhstan,ASC,757.445533082112
ALA,Kazakhstan,ASC,KUF,Russia,RUS,2262.0516685226166
ALA,Kazakhstan,ASC,KUL,Malaysia,ASE,5130.460780710634
ALA,Kazakhstan,ASC,KZN,Russia,RUS,2399.062230370682
ALA,Kazakhstan,ASC,KZO,Kazakhstan,ASC,926.7431453743473
ALA,Kazakhstan,ASC,LED,Russia,RUS,3609.032754343878
ALA,Kazakhstan,ASC,LHR,United Kingdom,ENW,5623.8825473721645
ALA,Kazakhstan,ASC,PEK,China,CHN,3271.48180567167
ALA,Kazakhstan,ASC,PWQ,Kazakhstan,ASC,983.2886804357285
ALA,Kazakhstan,ASC,SCO,Kazakhstan,ASC,2081.4374675324734
ALA,Kazakhstan,ASC,SGN,Vietnam,IDN,4606.482424066437
ALA,Kazakhstan,ASC,SVO,Russia,RUS,3121.664251463625
ALA,Kazakhstan,ASC,TAS,Uzbekistan,ASC,678.9376518651961
ALA,Kazakhstan,ASC,TBS,Georgia,ASC,2620.4162803797767
ALA,Kazakhstan,ASC,TSE,Kazakhstan,ASC,950.5424188989373
ALA,Kazakhstan,ASC,UKK,Kazakhstan,ASC,851.2027708389211
ALA,Kazakhstan,ASC,URC,China,CHN,841.4529358843635
AMS,Netherlands,EUW,GUW,Kazakhstan,ASC,3370.3804794734483
AUH,United Arab Emirates,MEA,ALA,Kazakhstan,ASC,2930.3907658441008
AUH,United Arab Emirates,MEA,TSE,Kazakhstan,ASC,3288.074019677419
BKK,Thailand,ASE,ALA,Kazakhstan,ASC,4000.338550652916
CIT,Kazakhstan,ASC,ALA,Kazakhstan,ASC,625.8300649653083
CIT,Kazakhstan,ASC,TSE,Kazakhstan,ASC,974.4935297580563
DEL,India,IND,ALA,Kazakhstan,ASC,1644.0932667063548
DYU,Tajikistan,ASC,ALA,Kazakhstan,ASC,872.2066056025951
DZN,Kazakhstan,ASC,TSE,Kazakhstan,ASC,456.90593450563273
FRA,Germany,EUW,TSE,Kazakhstan,ASC,4308.752914185277
FRU,Kyrgyzstan,ASC,ALA,Kazakhstan,ASC,210.21244018128647
FRU,Kyrgyzstan,ASC,TSE,Kazakhstan,ASC,913.9291532947143
GUW,Kazakhstan,ASC,ALA,Kazakhstan,ASC,2009.3352017715447
GUW,Kazakhstan,ASC,AMS,Netherlands,EUW,3370.3804794734483
GUW,Kazakhstan,ASC,IST,Turkey,MDA,1941.9655976435772
GUW,Kazakhstan,ASC,SCO,Kazakhstan,ASC,367.119988829667
GUW,Kazakhstan,ASC,TSE,Kazakhstan,ASC,1490.1803711626899
GYD,Azerbaijan,ASC,ALA,Kazakhstan,ASC,2246.648266765952
GYD,Azerbaijan,ASC,TSE,Kazakhstan,ASC,2022.6426413880208
HKG,Hong Kong,CHN,ALA,Kazakhstan,ASC,4113.179576751049
ICN,South Korea,SKT,ALA,Kazakhstan,ASC,4172.395713779086
IST,Turkey,MDA,ALA,Kazakhstan,ASC,3921.436165544771
IST,Turkey,MDA,GUW,Kazakhstan,ASC,1941.9655976435772
IST,Turkey,MDA,SCO,Kazakhstan,ASC,1846.1069431277535
IST,Turkey,MDA,TSE,Kazakhstan,ASC,3409.775794297896
KBP,Ukraine,ENE,ALA,Kazakhstan,ASC,3534.4573793075833
KBP,Ukraine,ENE,TSE,Kazakhstan,ASC,2823.029425649975
KGF,Kazakhstan,ASC,ALA,Kazakhstan,ASC,757.445533082112
KSN,Kazakhstan,ASC,TSE,Kazakhstan,ASC,592.2242712233302
KUF,Russia,RUS,ALA,Kazakhstan,ASC,2262.0516685226166
KUL,Malaysia,ASE,ALA,Kazakhstan,ASC,5130.460780710634
KZN,Russia,RUS,ALA,Kazakhstan,ASC,2399.062230370682
KZO,Kazakhstan,ASC,ALA,Kazakhstan,ASC,926.7431453743473
KZO,Kazakhstan,ASC,TSE,Kazakhstan,ASC,827.1438641914569
LED,Russia,RUS,ALA,Kazakhstan,ASC,3609.032754343878
LED,Russia,RUS,TSE,Kazakhstan,ASC,2724.705787465498
LHR,United Kingdom,ENW,ALA,Kazakhstan,ASC,5623.8825473721645
LHR,United Kingdom,ENW,TSE,Kazakhstan,ASC,4796.932952961711
OMS,Russia,RUS,TSE,Kazakhstan,ASC,455.6226475033398
OVB,Russia,RUS,TSE,Kazakhstan,ASC,868.322718044164
PEK,China,CHN,ALA,Kazakhstan,ASC,3271.48180567167
PEK,China,CHN,TSE,Kazakhstan,ASC,3652.0848448092215
PWQ,Kazakhstan,ASC,ALA,Kazakhstan,ASC,983.2886804357285
PWQ,Kazakhstan,ASC,TSE,Kazakhstan,ASC,408.4377867434097
SCO,Kazakhstan,ASC,ALA,Kazakhstan,ASC,2081.4374675324734
SCO,Kazakhstan,ASC,GUW,Kazakhstan,ASC,367.119988829667
SCO,Kazakhstan,ASC,IST,Turkey,MDA,1846.1069431277535
SCO,Kazakhstan,ASC,TSE,Kazakhstan,ASC,1718.9679506742955
SGN,Vietnam,IDN,ALA,Kazakhstan,ASC,4606.482424066437
SVO,Russia,RUS,ALA,Kazakhstan,ASC,3121.664251463625
SVO,Russia,RUS,TSE,Kazakhstan,ASC,2293.2765747115827
SVX,Russia,RUS,TSE,Kazakhstan,ASC,943.1875837491532
TAS,Uzbekistan,ASC,ALA,Kazakhstan,ASC,678.9376518651961
TAS,Uzbekistan,ASC,TSE,Kazakhstan,ASC,1098.58916407809
TBS,Georgia,ASC,ALA,Kazakhstan,ASC,2620.4162803797767
TSE,Kazakhstan,ASC,AKX,Kazakhstan,ASC,1007.8487110957008
TSE,Kazakhstan,ASC,ALA,Kazakhstan,ASC,950.5424188989373
TSE,Kazakhstan,ASC,AUH,United Arab Emirates,MEA,3288.074019677419
TSE,Kazakhstan,ASC,CIT,Kazakhstan,ASC,974.4935297580563
TSE,Kazakhstan,ASC,DZN,Kazakhstan,ASC,456.90593450563273
TSE,Kazakhstan,ASC,FRA,Germany,EUW,4308.752914185277
TSE,Kazakhstan,ASC,FRU,Kyrgyzstan,ASC,913.9291532947143
TSE,Kazakhstan,ASC,GUW,Kazakhstan,ASC,1490.1803711626899
TSE,Kazakhstan,ASC,GYD,Azerbaijan,ASC,2022.6426413880208
TSE,Kazakhstan,ASC,IST,Turkey,MDA,3409.775794297896
TSE,Kazakhstan,ASC,KBP,Ukraine,ENE,2823.029425649975
TSE,Kazakhstan,ASC,KSN,Kazakhstan,ASC,592.2242712233302
TSE,Kazakhstan,ASC,KZO,Kazakhstan,ASC,827.1438641914569
TSE,Kazakhstan,ASC,LED,Russia,RUS,2724.705787465498
TSE,Kazakhstan,ASC,LHR,United Kingdom,ENW,4796.932952961711
TSE,Kazakhstan,ASC,OMS,Russia,RUS,455.6226475033398
TSE,Kazakhstan,ASC,OVB,Russia,RUS,868.322718044164
TSE,Kazakhstan,ASC,PEK,China,CHN,3652.0848448092215
TSE,Kazakhstan,ASC,PWQ,Kazakhstan,ASC,408.4377867434097
TSE,Kazakhstan,ASC,SCO,Kazakhstan,ASC,1718.9679506742955
TSE,Kazakhstan,ASC,SVO,Russia,RUS,2293.2765747115827
TSE,Kazakhstan,ASC,SVX,Russia,RUS,943.1875837491532
TSE,Kazakhstan,ASC,TAS,Uzbekistan,ASC,1098.58916407809
TSE,Kazakhstan,ASC,UKK,Kazakhstan,ASC,786.3650288951519
TSE,Kazakhstan,ASC,URC,China,CHN,1435.3687085145823
TSE,Kazakhstan,ASC,VIE,Austria,EUW,3879.835379805658
UKK,Kazakhstan,ASC,ALA,Kazakhstan,ASC,851.2027708389211
UKK,Kazakhstan,ASC,TSE,Kazakhstan,ASC,786.3650288951519
URC,China,CHN,ALA,Kazakhstan,ASC,841.4529358843635
URC,China,CHN,TSE,Kazakhstan,ASC,1435.3687085145823
VIE,Austria,EUW,TSE,Kazakhstan,ASC,3879.835379805658
AKL,New Zealand,ANZ,ICN,South Korea,SKT,9656.273890755403
AMS,Netherlands,EUW,ICN,South Korea,SKT,8551.98193505604
AOJ,Japan,JPN,ICN,South Korea,SKT,1279.6142329860547
ATL,United States,USA,GIG,Brazil,BRA,7641.49395144732
ATL,United States,USA,ICN,South Korea,SKT,11487.12970860422
ATL,United States,USA,JFK,United States,USA,1222.0934389187266
ATL,United States,USA,SCL,Chile,CHL,7588.470329169973
AUH,United Arab Emirates,MEA,ICN,South Korea,SKT,6837.3193314558475
AXT,Japan,JPN,ICN,South Korea,SKT,1219.6707922890532
BKI,Malaysia,ASE,ICN,South Korea,SKT,3661.12381535255
BKK,Thailand,ASE,ICN,South Korea,SKT,3668.6771222215098
BKK,Thailand,ASE,PUS,South Korea,SKT,3697.9696124272205
BNE,Australia,ANZ,ICN,South Korea,SKT,7729.598505832548
BOM,India,IND,ICN,South Korea,SKT,5547.907389988111
CAN,China,CHN,ICN,South Korea,SKT,2005.4787591253648
CDG,France,EUM,ICN,South Korea,SKT,8926.606102726784
CEB,Philippines,IDN,ICN,South Korea,SKT,3030.358003394271
CEB,Philippines,IDN,PUS,South Korea,SKT,2810.8905758209776
CGK,Indonesia,IDN,ICN,South Korea,SKT,5264.323366451558
CGO,China,CHN,ICN,South Korea,SKT,1179.8379168070655
CJJ,South Korea,SKT,CJU,South Korea,SKT,368.0026581560592
CJJ,South Korea,SKT,HGH,China,CHN,973.9309151679704
CJU,South Korea,SKT,CJJ,South Korea,SKT,368.0026581560592
CJU,South Korea,SKT,GMP,South Korea,SKT,450.81229720451506
CJU,South Korea,SKT,HIN,South Korea,SKT,227.5697725549067
CJU,South Korea,SKT,ICN,South Korea,SKT,440.1038937002536
CJU,South Korea,SKT,KIX,Japan,JPN,813.1398879784449
CJU,South Korea,SKT,KUV,South Korea,SKT,266.2714703946791
CJU,South Korea,SKT,KWJ,South Korea,SKT,181.51431816608022
CJU,South Korea,SKT,NGO,Japan,JPN,959.8384056988223
CJU,South Korea,SKT,NRT,Japan,JPN,1294.3013632890718
CJU,South Korea,SKT,PEK,China,CHN,1144.0531787421423
CJU,South Korea,SKT,PUS,South Korea,SKT,291.1790389461818
CJU,South Korea,SKT,RSU,South Korea,SKT,180.5391750189704
CJU,South Korea,SKT,TAE,South Korea,SKT,330.78849379085744
CJU,South Korea,SKT,USN,South Korea,SKT,349.4834845836027
CJU,South Korea,SKT,WJU,South Korea,SKT,456.81252206035987
